"Województwo","Powiat","Gmina","Teryt","L.uprawnionych.do.głosowania","L.kart.wydanych","L.głosów.oddanych","L.głosów.ważnych","Lech.Aleksander.KACZYŃSKI","Donald.Franciszek.TUSK"
"podlaskie","łomżyński","Miastkowo, gm.","200703",3230,1472,1472,1458,1256,202
"podlaskie","łomżyński","Nowogród, gm.","200704",3101,1471,1471,1459,1151,308
"podlaskie","łomżyński","Piątnica, gm.","200705",7936,3299,3299,3265,2689,576
"podlaskie","łomżyński","Przytuły, gm.","200706",1796,884,884,880,815,65
"podlaskie","łomżyński","Śniadowo, gm.","200707",4474,2301,2300,2289,2018,271
"podlaskie","łomżyński","Wizna, gm.","200708",3478,1573,1572,1564,1408,156
"podlaskie","łomżyński","Zbójna, gm.","200709",3434,1472,1472,1459,1184,275
"podlaskie","moniecki","Goniądz, gm.","200801",4070,1705,1705,1693,1251,442
"podlaskie","moniecki","Jasionówka, gm.","200802",2467,1016,1016,1014,830,184
"podlaskie","moniecki","Jaświły, gm.","200803",4501,1767,1767,1756,1426,330
"podlaskie","moniecki","Knyszyn, gm.","200804",3956,1694,1694,1676,1288,388
"podlaskie","moniecki","Krypno, gm.","200805",3222,1340,1338,1325,1087,238
"podlaskie","moniecki","Mońki, gm.","200806",12445,5007,5007,4958,3494,1464
"podlaskie","moniecki","Trzcianne, gm.","200807",3804,1339,1339,1333,1075,258
"podlaskie","sejneński","Giby, gm.","200902",2387,1016,1016,1000,677,323
"podlaskie","sejneński","Krasnopol, gm.","200903",3168,1182,1182,1171,857,314
"podlaskie","sejneński","Puńsk, gm.","200904",3550,1070,1070,1054,470,584
"podlaskie","sejneński","Sejny, gm.","200905",3313,986,986,979,708,271
"podlaskie","sejneński","Sejny, m.","200901",4767,1850,1849,1833,985,848
"podlaskie","siemiatycki","Drohiczyn, gm.","201002",5648,2441,2440,2434,2006,428
"podlaskie","siemiatycki","Dziadkowice, gm.","201003",2469,1148,1148,1135,975,160
"podlaskie","siemiatycki","Grodzisk, gm.","201004",3849,1728,1728,1712,1395,317
"podlaskie","siemiatycki","Mielnik, gm.","201005",2342,941,941,926,457,469
"podlaskie","siemiatycki","Milejczyce, gm.","201006",1932,692,692,683,275,408
"podlaskie","siemiatycki","Nurzec-Stacja, gm.","201007",3902,1090,1090,1084,459,625
"podlaskie","siemiatycki","Perlejewo, gm.","201008",2535,1152,1152,1145,1049,96
"podlaskie","siemiatycki","Siemiatycze, gm.","201009",5294,1592,1592,1575,1025,550
"podlaskie","siemiatycki","Siemiatycze, m.","201001",12067,5097,5097,5042,2904,2138
"podlaskie","sokólski","Dąbrowa Białostocka, gm.","201101",10315,4451,4451,4406,3240,1166
"podlaskie","sokólski","Janów, gm.","201102",3643,1297,1297,1291,994,297
"podlaskie","sokólski","Korycin, gm.","201103",2747,1136,1136,1129,936,193
"podlaskie","sokólski","Krynki, gm.","201104",2929,1296,1296,1278,783,495
"podlaskie","sokólski","Kuźnica, gm.","201105",3548,1614,1614,1603,1261,342
"podlaskie","sokólski","Nowy Dwór, gm.","201106",2518,1057,1057,1051,698,353
"podlaskie","sokólski","Sidra, gm.","201107",3212,1144,1144,1136,865,271
"podlaskie","sokólski","Sokółka, gm.","201108",21244,8919,8914,8847,5415,3432
"podlaskie","sokólski","Suchowola, gm.","201109",6048,2300,2300,2283,1798,485
"podlaskie","sokólski","Szudziałowo, gm.","201110",2942,913,913,905,584,321
"podlaskie","suwalski","Bakałarzewo, gm.","201201",2388,972,972,964,731,233
"podlaskie","suwalski","Filipów, gm.","201202",3479,1336,1336,1329,1023,306
"podlaskie","suwalski","Jeleniewo, gm.","201203",2244,1065,1061,1054,905,149
"podlaskie","suwalski","Przerośl, gm.","201204",2328,1048,1048,1042,833,209
"podlaskie","suwalski","Raczki, gm.","201205",4629,2134,2133,2126,1640,486
"podlaskie","suwalski","Rutka-Tartak, gm.","201206",1792,734,734,726,594,132
"podlaskie","suwalski","Suwałki, gm.","201207",4991,2040,2020,2001,1365,636
"podlaskie","suwalski","Szypliszki, gm.","201208",3081,1178,1178,1166,818,348
"podlaskie","suwalski","Wiżajny, gm.","201209",2218,1014,1014,1003,739,264
"podlaskie","wysokomazowiecki","Ciechanowiec, gm.","201302",7702,3498,3498,3470,2770,700
"podlaskie","wysokomazowiecki","Czyżew-Osada, gm.","201303",5191,2626,2625,2602,2247,355
"podlaskie","wysokomazowiecki","Klukowo, gm.","201304",3817,2206,2206,2202,2091,111
"podlaskie","wysokomazowiecki","Kobylin-Borzymy, gm.","201305",2888,1738,1738,1727,1636,91
"podlaskie","wysokomazowiecki","Kulesze Kościelne, gm.","201306",2631,1593,1593,1577,1468,109
"podlaskie","wysokomazowiecki","Nowe Piekuty, gm.","201307",3260,1933,1933,1918,1793,125
"podlaskie","wysokomazowiecki","Sokoły, gm.","201308",4771,2774,2774,2755,2457,298
"podlaskie","wysokomazowiecki","Szepietowo, gm.","201309",5943,3272,3272,3250,2767,483
"podlaskie","wysokomazowiecki","Wysokie Mazowieckie, gm.","201310",4158,2218,2218,2209,1986,223
"podlaskie","wysokomazowiecki","Wysokie Mazowieckie, m.","201301",7529,3923,3922,3900,2639,1261
"podlaskie","zambrowski","Kołaki Kościelne, gm.","201402",1946,1116,1116,1113,1053,60
"podlaskie","zambrowski","Rutki, gm.","201403",5005,2554,2554,2542,1958,584
"podlaskie","zambrowski","Szumowo, gm.","201404",3965,1974,1974,1971,1717,254
"podlaskie","zambrowski","Zambrów, gm.","201405",7089,3457,3457,3440,2792,648
"podlaskie","zambrowski","Zambrów, m.","201401",18103,8003,8003,7923,5375,2548
"podlaskie","Białystok","Białystok, m.","206101",224414,123495,123446,122295,61256,61039
"podlaskie","Łomża","Łomża, m.","206201",48718,24724,24719,24537,15748,8789
"podlaskie","Suwałki","Suwałki, m.","206301",52314,25351,25343,25137,14588,10549
"pomorskie","bytowski","Borzytuchom, gm.","220101",2043,961,961,936,404,532
"pomorskie","bytowski","Bytów, gm.","220102",18088,9419,9419,9341,4380,4961
"pomorskie","bytowski","Czarna Dąbrówka, gm.","220103",4319,1934,1934,1920,1001,919
"pomorskie","bytowski","Kołczygłowy, gm.","220104",3166,1326,1326,1309,582,727
"pomorskie","bytowski","Lipnica, gm.","220105",3748,2009,2009,1992,1209,783
"pomorskie","bytowski","Miastko, gm.","220106",15566,6119,6119,6058,2506,3552
"pomorskie","bytowski","Parchowo, gm.","220107",2526,1433,1431,1418,804,614
"pomorskie","bytowski","Studzienice, gm.","220108",2543,1192,1192,1184,561,623
"pomorskie","bytowski","Trzebielino, gm.","220109",2834,1053,1050,1040,439,601
"pomorskie","bytowski","Tuchomie, gm.","220110",2820,1256,1256,1241,595,646
"pomorskie","chojnicki","Brusy, gm.","220202",9748,5764,5762,5707,3725,1982
"pomorskie","chojnicki","Chojnice, gm.","220203",11600,5318,5318,5262,2753,2509
"pomorskie","chojnicki","Chojnice, m.","220201",31660,17002,16999,16831,7263,9568
"pomorskie","chojnicki","Czersk, gm.","220204",15607,7739,7739,7679,4697,2982
"pomorskie","chojnicki","Konarzyny, gm.","220205",1602,778,778,766,404,362
"pomorskie","człuchowski","Czarne, gm.","220302",8553,3696,3696,3658,1381,2277
"pomorskie","człuchowski","Człuchów, gm.","220303",7310,2728,2728,2699,1439,1260
"pomorskie","człuchowski","Człuchów, m.","220301",12034,5763,5763,5715,2167,3548
"pomorskie","człuchowski","Debrzno, gm.","220304",7065,2608,2608,2571,1131,1440
"pomorskie","człuchowski","Koczała, gm.","220305",2850,1180,1180,1163,356,807
"pomorskie","człuchowski","Przechlewo, gm.","220306",4693,2193,2193,2170,805,1365
"pomorskie","człuchowski","Rzeczenica, gm.","220307",2894,1122,1122,1102,464,638
"pomorskie","gdański","Cedry Wielkie, gm.","220402",4557,1903,1903,1889,1026,863
"pomorskie","gdański","Kolbudy, gm.","220403",8561,4807,4807,4774,1671,3103
"pomorskie","gdański","Pruszcz Gdański, gm.","220404",12232,6749,6743,6700,2790,3910
"pomorskie","gdański","Pruszcz Gdański, m.","220401",18520,10850,10850,10753,4345,6408
"pomorskie","gdański","Przywidz, gm.","220405",3851,1899,1898,1878,804,1074
"pomorskie","gdański","Pszczółki, gm.","220406",5622,2707,2707,2685,1272,1413
"pomorskie","gdański","Suchy Dąb, gm.","220407",2852,1101,1101,1086,502,584
"pomorskie","gdański","Trąbki Wielkie, gm.","220408",6906,2978,2978,2959,1504,1455
"pomorskie","kartuski","Chmielno, gm.","220501",4626,2801,2801,2782,1562,1220
"pomorskie","kartuski","Kartuzy, gm.","220502",22982,14020,14019,13895,6754,7141
"pomorskie","kartuski","Przodkowo, gm.","220503",4811,2758,2758,2731,1664,1067
"pomorskie","kartuski","Sierakowice, gm.","220504",11410,7202,7199,7144,4992,2152
"pomorskie","kartuski","Somonino, gm.","220505",6346,3430,3430,3413,1875,1538
"pomorskie","kartuski","Stężyca, gm.","220506",6125,3668,3667,3622,2126,1496
"pomorskie","kartuski","Sulęczyno, gm.","220507",3469,2231,2231,2211,1251,960
"pomorskie","kartuski","Żukowo, gm.","220508",16853,10407,10405,10328,4777,5551
"pomorskie","kościerski","Dziemiany, gm.","220602",2956,1820,1820,1807,1193,614
"pomorskie","kościerski","Karsin, gm.","220603",4376,2506,2506,2484,1450,1034
"pomorskie","kościerski","Kościerzyna, gm.","220604",9760,5484,5484,5435,2995,2440
"pomorskie","kościerski","Kościerzyna, m.","220601",18286,10448,10445,10372,4648,5724
"pomorskie","kościerski","Liniewo, gm.","220605",3524,1910,1910,1899,1112,787
"pomorskie","kościerski","Lipusz, gm.","220606",2430,1556,1556,1540,854,686
"pomorskie","kościerski","Nowa Karczma, gm.","220607",4512,2332,2331,2314,1319,995
"pomorskie","kościerski","Stara Kiszewa, gm.","220608",4791,2295,2294,2273,1433,840
"pomorskie","kwidzyński","Gardeja, gm.","220702",6191,2010,2010,1988,1084,904
"pomorskie","kwidzyński","Kwidzyn, gm.","220703",7632,2842,2839,2800,1385,1415
"pomorskie","kwidzyński","Kwidzyn, m.","220701",29957,15064,15064,14919,6044,8875
"pomorskie","kwidzyński","Prabuty, gm.","220704",10301,3950,3950,3912,2049,1863
"pomorskie","kwidzyński","Ryjewo, gm.","220705",4213,1590,1589,1554,724,830
"pomorskie","kwidzyński","Sadlinki, gm.","220706",4068,1437,1437,1426,831,595
"pomorskie","lęborski","Cewice, gm.","220803",5090,2436,2436,2422,1213,1209
"pomorskie","lęborski","Lębork, m.","220801",27609,14425,14421,14283,6279,8004
"pomorskie","lęborski","Łeba, m.","220802",3175,1613,1613,1592,598,994
"pomorskie","lęborski","Nowa Wieś Lęborska, gm.","220804",8973,4253,4253,4204,2157,2047
"pomorskie","lęborski","Wicko, gm.","220805",4115,1481,1480,1463,685,778
"pomorskie","malborski","Lichnowy, gm.","220903",3451,1321,1321,1308,755,553
"pomorskie","malborski","Malbork, gm.","220904",3064,1095,1095,1082,585,497
"pomorskie","malborski","Malbork, m.","220901",31141,15862,15858,15701,6249,9452
"pomorskie","malborski","Miłoradz, gm.","220906",2653,1044,1043,1033,605,428
"pomorskie","malborski","Nowy Staw, gm.","220907",6184,2514,2514,2490,1289,1201
"pomorskie","malborski","Stare Pole, gm.","220908",3535,1481,1481,1471,763,708
"pomorskie","nowodworski","Krynica Morska, m.","221001",1094,525,525,522,190,332
"pomorskie","nowodworski","Nowy Dwór Gdański, gm.","221002",13993,5882,5878,5817,2641,3176
"pomorskie","nowodworski","Ostaszewo, gm.","221003",2447,1028,1028,1018,527,491
"pomorskie","nowodworski","Stegna, gm.","221004",7669,3340,3340,3308,1604,1704
"pomorskie","nowodworski","Sztutowo, gm.","221005",2860,1284,1283,1265,587,678
"pomorskie","pucki","Hel, m.","221101",3320,1677,1677,1656,545,1111
"pomorskie","pucki","Jastarnia, m.","221102",3183,1958,1958,1944,879,1065
"pomorskie","pucki","Kosakowo, gm.","221105",5900,3599,3597,3574,1400,2174
"pomorskie","pucki","Krokowa, gm.","221106",7337,3913,3913,3865,1588,2277
"pomorskie","pucki","Puck, gm.","221107",15425,8370,8363,8290,3468,4822
"pomorskie","pucki","Puck, m.","221103",9173,5142,5140,5075,1501,3574
"pomorskie","pucki","Władysławowo, m.","221104",11454,6815,6814,6742,2187,4555
"pomorskie","słupski","Damnica, gm.","221202",4552,1509,1509,1494,722,772
"pomorskie","słupski","Dębnica Kaszubska, gm.","221203",7117,2637,2636,2602,1101,1501
"pomorskie","słupski","Główczyce, gm.","221204",7207,2642,2642,2598,1222,1376
"pomorskie","słupski","Kępice, gm.","221205",7386,2833,2833,2807,1044,1763
"pomorskie","słupski","Kobylnica, gm.","221206",7445,2870,2870,2851,1286,1565
"pomorskie","słupski","Potęgowo, gm.","221207",5320,1825,1825,1799,861,938
"pomorskie","słupski","Słupsk, gm.","221208",10310,3810,3810,3767,1605,2162
"pomorskie","słupski","Smołdzino, gm.","221209",2697,1077,1077,1060,527,533
"pomorskie","słupski","Ustka, gm.","221210",5569,2204,2204,2187,995,1192
"pomorskie","słupski","Ustka, m.","221201",14926,7062,7061,6982,2641,4341
"pomorskie","starogardzki","Bobowo, gm.","221304",2097,1065,1065,1054,744,310
"pomorskie","starogardzki","Czarna Woda, m.","221301",2641,1502,1502,1484,854,630
"pomorskie","starogardzki","Kaliska, gm.","221305",3787,1919,1919,1904,930,974
"pomorskie","starogardzki","Lubichowo, gm.","221306",4317,2110,2110,2084,1198,886
"pomorskie","starogardzki","Osieczna, gm.","221307",2119,1175,1175,1164,662,502
"pomorskie","starogardzki","Osiek, gm.","221308",2021,928,928,918,473,445
"pomorskie","starogardzki","Skarszewy, gm.","221309",10054,4844,4844,4808,2574,2234
"pomorskie","starogardzki","Skórcz, gm.","221310",3416,1565,1565,1549,984,565
"pomorskie","starogardzki","Skórcz, m.","221302",2552,1336,1336,1323,713,610
"pomorskie","starogardzki","Smętowo Graniczne, gm.","221311",4044,1769,1769,1749,910,839
"pomorskie","starogardzki","Starogard Gdański, gm.","221312",9296,4808,4807,4733,2749,1984
"pomorskie","starogardzki","Starogard Gdański, m.","221303",38446,20629,20627,20455,10331,10124
"pomorskie","starogardzki","Zblewo, gm.","221313",7738,3838,3837,3800,2256,1544
"pomorskie","tczewski","Gniew, gm.","221402",12190,5225,5224,5181,2503,2678
"pomorskie","tczewski","Morzeszczyn, gm.","221403",2759,1123,1123,1114,631,483
"pomorskie","tczewski","Pelplin, gm.","221404",12561,5650,5650,5609,2937,2672
"pomorskie","tczewski","Subkowy, gm.","221405",3702,1614,1614,1597,910,687
"pomorskie","tczewski","Tczew, gm.","221406",8197,3867,3867,3832,1979,1853
"pomorskie","tczewski","Tczew, m.","221401",46948,26004,26002,25786,11404,14382
"pomorskie","wejherowski","Choczewo, gm.","221504",4423,1920,1920,1900,638,1262
"pomorskie","wejherowski","Gniewino, gm.","221505",4787,2165,2165,2142,854,1288
"pomorskie","wejherowski","Linia, gm.","221506",3970,2279,2277,2244,1410,834
"pomorskie","wejherowski","Luzino, gm.","221507",8484,4927,4927,4885,2832,2053
"pomorskie","wejherowski","Łęczyce, gm.","221508",8042,4079,4079,4048,2004,2044
"pomorskie","wejherowski","Reda, m.","221501",13437,8292,8289,8216,3090,5126
"pomorskie","wejherowski","Rumia, m.","221502",34181,21263,21255,21093,8579,12514
"pomorskie","wejherowski","Szemud, gm.","221509",8637,5030,5030,5002,2668,2334
"pomorskie","wejherowski","Wejherowo, gm.","221510",12292,6862,6862,6818,3319,3499
"pomorskie","wejherowski","Wejherowo, m.","221503",35926,21387,21384,21196,8967,12229
"pomorskie","sztumski","Dzierzgoń, gm.","221601",7346,3161,3159,3118,1516,1602
"pomorskie","sztumski","Mikołajki Pomorskie, gm.","221602",2803,858,858,847,463,384
"pomorskie","sztumski","Stary Dzierzgoń, gm.","221603",3238,902,901,885,463,422
"pomorskie","sztumski","Stary Targ, gm.","221604",4971,1754,1754,1738,861,877
"pomorskie","sztumski","Sztum, gm.","221605",15572,7166,7164,7083,2880,4203
"pomorskie","Gdańsk","Gdańsk, m.","226101",367181,233665,233541,231302,87621,143681
"pomorskie","Gdynia","Gdynia, m.","226201",200504,126589,126546,125279,45578,79701
"pomorskie","Słupsk","Słupsk, m.","226301",77847,40400,40394,39972,16833,23139
"pomorskie","Sopot","Sopot, m.","226401",33824,22587,22580,22379,7862,14517
"pomorskie","Statki","Statki","229901",114,114,114,109,32,77
"śląskie","będziński","Będzin, m.","240101",49170,23179,23176,22921,10136,12785
"śląskie","będziński","Bobrowniki, gm.","240104",9403,4502,4502,4454,2191,2263
"śląskie","będziński","Czeladź, m.","240102",28853,14069,14064,13835,6389,7446
"śląskie","będziński","Mierzęcice, gm.","240105",5778,2339,2339,2306,1267,1039
"śląskie","będziński","Psary, gm.","240106",9174,3993,3993,3941,1837,2104
"śląskie","będziński","Siewierz, gm.","240107",9828,4351,4348,4298,2492,1806
"śląskie","będziński","Sławków, m.","240108",5638,2722,2722,2687,1438,1249
"śląskie","będziński","Wojkowice, m.","240103",8694,3954,3953,3897,1449,2448
"śląskie","bielski","Bestwina, gm.","240202",7926,4641,4640,4600,2641,1959
"śląskie","bielski","Buczkowice, gm.","240203",8165,4807,4807,4750,2744,2006
"śląskie","bielski","Czechowice-Dziedzice, gm.","240204",33776,19372,19361,19203,9669,9534
"śląskie","bielski","Jasienica, gm.","240205",15526,8948,8944,8878,4891,3987
"śląskie","bielski","Jaworze, gm.","240206",4957,2828,2828,2798,1012,1786
"śląskie","bielski","Kozy, gm.","240207",8887,5410,5402,5361,3026,2335
"śląskie","bielski","Porąbka, gm.","240208",11408,6783,6780,6724,4427,2297
"śląskie","bielski","Szczyrk, m.","240201",4650,2766,2765,2747,1611,1136
"śląskie","bielski","Wilamowice, gm.","240209",11259,6597,6593,6535,4310,2225
"śląskie","bielski","Wilkowice, gm.","240210",10313,5811,5809,5746,2841,2905
"śląskie","cieszyński","Brenna, gm.","240304",7756,4032,4031,4005,2302,1703
"śląskie","cieszyński","Chybie, gm.","240305",6918,3782,3782,3753,2178,1575
"śląskie","cieszyński","Cieszyn, m.","240301",29122,15798,15791,15616,5593,10023
"śląskie","cieszyński","Dębowiec, gm.","240306",4126,2004,2004,1977,892,1085
"śląskie","cieszyński","Goleszów, gm.","240307",9652,4695,4694,4622,1353,3269
"śląskie","cieszyński","Hażlach, gm.","240308",7299,3528,3528,3481,1781,1700
"śląskie","cieszyński","Istebna, gm.","240309",8342,5056,5056,5016,2926,2090
"śląskie","cieszyński","Skoczów, gm.","240310",19999,10429,10428,10312,4765,5547
"śląskie","cieszyński","Strumień, gm.","240311",9097,4842,4841,4790,2748,2042
"śląskie","cieszyński","Ustroń, m.","240302",14275,7844,7844,7768,2737,5031
"śląskie","cieszyński","Wisła, m.","240303",9357,4739,4739,4690,777,3913
"śląskie","cieszyński","Zebrzydowice, gm.","240312",9543,5087,5085,5024,2886,2138
"śląskie","częstochowski","Blachownia, gm.","240401",10855,4997,4997,4930,2453,2477
"śląskie","częstochowski","Dąbrowa Zielona, gm.","240402",3415,1191,1191,1177,824,353
"śląskie","częstochowski","Janów, gm.","240403",4652,2158,2158,2131,1380,751
"śląskie","częstochowski","Kamienica Polska, gm.","240404",4441,1839,1839,1821,840,981
"śląskie","częstochowski","Kłomnice, gm.","240405",10959,4532,4531,4471,2851,1620
"śląskie","częstochowski","Koniecpol, gm.","240406",8539,3303,3303,3247,2122,1125
"śląskie","częstochowski","Konopiska, gm.","240407",8250,3643,3643,3603,1884,1719
"śląskie","częstochowski","Kruszyna, gm.","240408",3769,1546,1543,1520,1097,423
"śląskie","częstochowski","Lelów, gm.","240409",4194,1684,1684,1653,1174,479
"śląskie","częstochowski","Mstów, gm.","240410",7740,3473,3472,3437,2403,1034
"śląskie","częstochowski","Mykanów, gm.","240411",10715,5187,5186,5131,3555,1576
"śląskie","częstochowski","Olsztyn, gm.","240412",5705,2587,2587,2565,1396,1169
"śląskie","częstochowski","Poczesna, gm.","240413",9880,4823,4822,4767,2634,2133
"śląskie","częstochowski","Przyrów, gm.","240414",3278,1255,1255,1222,753,469
"śląskie","częstochowski","Rędziny, gm.","240415",7671,3703,3703,3650,2235,1415
"śląskie","częstochowski","Starcza, gm.","240416",2194,907,907,900,538,362
"śląskie","gliwicki","Gierałtowice, gm.","240503",8549,4941,4941,4894,2785,2109
"śląskie","gliwicki","Knurów, m.","240501",31926,16871,16870,16715,9386,7329
